id	submitdate	lastpage	startlanguage	seed	Exp1	DS_knowENV	DS_Beauty	DS_Mystical	DS_Importance	DS_Abundance	DS_Exciting	DS_Inviting	DS_Relaxing	DS_Calm	DS_knowHA	DS_care	Ant_knowENV	Ant_Beauty	Ant_Mystical	Ant_Importance	Ant_Abundance	Ant_Exciting	Ant_Inviting	Ant_Relaxing	Ant_Calm	Ant_knowHA	Ant_care	RT_knowENV	RT_Beauty	RT_Mystical	RT_Importance	RT_Abundance	RT_Exciting	RT_Inviting	RT_Relaxing	RT_Calm	RT_knowHA	RT_care	Mo_knowENV	Mo_Beauty	Mo_Mystical	Mo_Importance	Mo_Abundance	Mo_Exciting	Mo_Inviting	Mo_Relaxing	Mo_Calm	Mo_knowHA	Mo_care	Ant_ExtLH	RT_ExtLH	Mo_ExtLH	DS_ExtLH	EnvRisk_Ant	EnvRisk_RT	EnvRisk_Mo	EnvRisk_DS	SocRisk_Ant	SocRisk_RT	SocRisk_Mo	SocRisk_DS	Country	Gender	Age	LivingArea	Education	PVQ_Bio1	PVQ_Bio2	PVQ_Bio3	PVQ_Bio4	PVQ_Alt1	PVQ_Alt2	PVQ_Alt3	PVQ_Alt4	PVQ_Alt5	PVQ_Hed1	PVQ_Hed2	PVQ_Hed3	PVQ_Ego1	PVQ_Ego2	PVQ_Ego3	PVQ_Ego4	PVQ_Ego5	NEP1	NEP2	NEP3	NEP4	NEP5	NEP6	NEP7	NEP8	NEP9	NEP10	NEP11	NEP12	NEP13	NEP14	NEP15
217	1.1.1980 0:00	7	fi	1088755251	4	3	5	6	6	3	5	2	3	5	2	4	3	5	5	6	2	5	2	4	5	3	4	3	6	3	5	6	5	5	5	6	3	4	2	3	7	4	1	3	2	1	4	2	3	2	5	1	2	4	5	4	4	4	5	1	5	Finland	Female	18-35 years	City suburbs	Post graduate	5	4	5	5	2	3	4	4	5	5	6	6	5	4	5	6	5	5	2	4	1	5	4	4	2	4	2	5	1	5	2	5
218	1.1.1980 0:00	7	en	955507115		3	5	6	7	5	4	3	3	6	2	5	4	5	6	7	4	3	4	2	5	3	5	4	7	6	7	7	5	5	6	5	4	5	3	7	7	7	4	6	3	3	4	3	5	5	4	5	4	4	3	4	4	3	5		4	Finland		18-35 years	City suburbs	Graduate degree, University	6	6	6	5	4	3	3	5	3	4	4	4	3	2	5	2	2	5	2	4	3	5	3	5	3	4	2	4	1	3	2	4
219	1.1.1980 0:00	7	fi	1924410709	4	3	7	6	7	7	7	7	3	6	3	5	5	7	5	7	3	5	3	2	6	5	5	4	7	5	7	6	5	7	7	7	3	5	3	7	5	5	2	5	6	6	6	3	5	2	4	2	5	4	4	4	4	2	3		5	Finland	Female	36-65 years	City centre	Post graduate	6	6	6	6	5	5	5	6	6	6	6	6	5	5	5	4	5	4	2	4	1	5	4	5	2	5	1	4	2	4		5
220	1.1.1980 0:00	7	en	1978539894	4	3	5	6	6	3	7	4	4	4	2	5	3	7	4	6	4	7	3	3	4	3	5	4	6	4	7	7	5	6	5	5	4	5	2	5	4	4	2	3	2	2	2	2	4	3	4	1	5	4	4		4	3	5		4	Finland	Female	36-65 years	City suburbs	Post graduate	6	6	6	4	6	6	6	6	6	5	5	4	2	1	4	3	4	4	2	4	1	5	2	5	1	5	1	4	1	5	2	5
221	1.1.1980 0:00	7	fi	1074952630	2	2	3	7	6	2	6	3	2	7	3	5	3	7	7	7	2	6	2	1	7	3	5	3	7	6	7	6	6	4	4	7	3	5	2	4	7	4	2	4	4	3	7	2	4	3	4	2	3	4	5	3	4	5	4	5	5	Finland	Female	36-65 years	City centre	Post graduate	6	6	6	5	6	6	6	6	5	5	5	5	3	2	1	2	4	4	4	5	1	1	4	4	1	5	1	5	1	5	1	1
222	1.1.1980 0:00	7	fi	469450612	4	3	5	6	7	5	7	5	3	4	3	5	3	7	4	7	4	7	5	4	6	3	5	3	6	5	6	5	4	5	4	5	3	5	2	4	5	4	3	6	5	3	5	2	5	4	5	3	4	4	4	5	4	4	4		4	Finland	Female	Over 65 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	6	5	4	4	5	3	3	3	2	2	4	2	5	3	5	4	4	1	5	4	5	2	4	3	4
223	1.1.1980 0:00	7	fi	1589407850	2	3	6	6	7	4	5	4	4	4	2	5	3	7	5	7						3	5	3	6	6	7	4	4	4	4	4	3	5	3	6	7	7	4	4	6	4	4	3	5	1	3	1	1	4	5			4	5			Finland	Female	36-65 years	City suburbs	High school or Vocational school/Trade school	6	6	6	5	6	5	6	6	6	5	5	5	2	1	1	2	2	4	3	4	3	4	5	4	2	5	1	4	2	5	3	5
225	1.1.1980 0:00	7	fi	44706831	3	4	6	5	6	5	6	6	6	6	4	4	2	5	6	6	5	6	6	3	5	3	4	4	6	5	6	6	5	6	5	6	4	4	2	5	5	5	3	5	5	3	5	2	3	1	5	2	2	4	5	3	4	4	5	3	4	Finland	Male	36-65 years	Rural area	Post graduate	4	3	5	4	4	4	4	5	4	3	3	4	2	2	3	3	4	4	2	3	2	4	3	4	2	4	2	3	2	4	2	4
226	1.1.1980 0:00	7	fi	142316189	2	2	5	6	4	6	4	3	3	5	2	4	3	6	5	5	5	5	5	3	4	3	5	3	6	5	5	6	4	5	4	6	4	5	2	5	5	5	3	5	5	3	3	2	4	2		1	5	5		5	5	5		5	5	Finland	Female	18-35 years	City centre	High school or Vocational school/Trade school	5	5	5	3	5	4	5	5	5	5	5	5	4	3	4	5	5	5	2	4	2	4	5	5	3	4	3	4	2	2	2	4
227	1.1.1980 0:00	7	fi	1515008034	4	3	5	7	7	4	7	6	6	7	2	4	4	7	7	7	3	7	4	3	6	2	5	5	7	7	7	7	7	7	6	7	4	5	3	6	7	3	2	7	6	5	7	3	3	5	4	2	4	4	4	3	4	4	4	2	4	Finland	Other	18-35 years	City centre	Graduate degree, University	6	6	6	6	6	6	6	6	6	5	5	6	3	2	3	3	5	5	2	4	1	5	2	5	1	5	1	5	1	4	1	5
229	1.1.1980 0:00	7	en	1120355105	2	3	5	4	7	6	6	5	6	5	4	5	3	7	6	7	4	7	7	7	7	3	5	3	7	5	7	7	7	7	7	7	3	5	3	7	4	6	3	6	4	4	5	4	4	5	5	2	4	4	4	1	4	4	4	1	4	United States	Male	36-65 years	City suburbs	Graduate degree, University	4	4	5	4	6	6	6	6	6	6	6	6	3	3	5	4	5	2	4	5	1	1	4	4	1	5	1	2	3	3	2	5
230	1.1.1980 0:00	7	fi	1975123013	4	2	5	6	7	6	7	7	3	5	2	5	2	7	7	7	3	7	6	5	6	3	5	3	7	7	7	7	7	7	6	6	3	5	2	7	7	7	3	7	7	6	7	3	5	5	5	2	5	4	4	4	4	4	4	4	4	Finland	Female	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	6	6	5	5	6	2	1	1	1	5	4	1	4	2	5	4	5	2	5	1	4	1	5	2	5
231	1.1.1980 0:00	7	en	1178252147	2	3	5	6	6	4	5	2	2	6	2	4	5	7	7	6	2	6	6	5	4	4	4	5	7	7	7	6	7	7	6	4	4	5	2	5	7	3	2	3	2	1	2	3	4	5	4	3	3	3	5	2	3	3	4	2	5	Finland	Male	36-65 years	City suburbs	Post graduate	6	6	6	4	6	6	6	6	6	3	3	5	5	1	5	1	5	5	1	3	4	5	2	5	1	4	1	4	1	2	3	5
232	1.1.1980 0:00	7	fi	1877140723	2	2	5	5	4	5	5	5	5	5	2	4	2	5	4	6	3	5	3	5	5	2	5	2	6	5	6	6	5	6	6	6	2	5		6	3	5	2	2	6	6	6	3	5	4	4	1	5	4	4	4	4	4	4	5	4	Finland	Male	18-35 years	City centre	Graduate degree, University	6	6	5	3	6	4	6	6	4	4	5	5	1	1	2	2	4	4	2	2	1	5	4	5	2	4	1	1	1	2	2	5
233	1.1.1980 0:00	7	fi	1982934882	3	3	7	7	7	6	7	5	3	6	2	5	3	7	7	7	4	7	7	3	7	3	5	3	7	7	7	7	7	5	7	6	3	5	2	6	6	4	2	5	6	2	4	2	3	3	5	2	3	4	4	5	4					Finland		36-65 years			6	5	6		5	6	6	6	4	2	2	3		2	2	2	4	5	2	4	2	4	3	4	1	5	1	5	1	3	2	5
234	1.1.1980 0:00	7	en	91730312	2	2	6	7	6	5	7	3	3	3	2	5	3	5	4	6	3	3	3	4	4	3	5	2	7	6	7	6	5	5	6	5	1	5	2	6	5	1	1	5	5	6	5	2	5	3	5	3	5	2	3	5	4	3	3	5	2	United States	Male	18-35 years	City centre	Undergraduate degree, University	5	5	5	5	6	6	6	5	6	6	6	6	2	1	1	1	4	3	3	4	3	5	3	4	3	4	1	2	2	3	3	5
235	1.1.1980 0:00	7	en	947664942	4	4	2	7	7	5	7	6	1	7	3	5	4	7	7	7	5	7	6	3	3	4	5	5	7	7	7	1	7	7	1	6	5	5	2	7	7	6	3	7	4	1	5	3	4	3	5	3	5	4	4	4	4	4	4	4	4	United States	Female	18-35 years	Small town/village	Post graduate	6	6	6	6	6	6	6	6	6	6	6	6	1	1	3	4	5	1	2	4	1	1	2	4	1	5	2	4	1	2	2	4
236	1.1.1980 0:00	7	fi	721246903	2	2	6	6	7	5	7	5	4	4	2	5	3	6	6	7	4	6	4	4	6	2	5	3	6	6	7	6	7	7	7	6	2	5	2	3	4	4	4	4	3	4	4	3	4	5	3	5	3	5	5		5	4	5	3	5	Finland	Female	Over 65 years	City suburbs	Graduate degree, University	6	6	6	5	6	6	6	6	6	3	3	4	4	1	1	1	3	4	3	4	2	5	3	5	2	4	2	4	3	5	2	4
237	1.1.1980 0:00	7	fi	455315954	3	2	4	6	5	3	6	2	2	5	1		3	6	6	6	2	5	3	2	6	2	4	3	6	5	6	2	6	4	6	5	2	4	3	3	3	4	2	5	4	4	4	2		5	4	2	3	5	5	5	5	5	5	5	5	Finland	Female	36-65 years	City centre	Graduate degree, University	5	5	5	5	5	6	5	6	6	4	5	5	3	3	3	3	4	2	4	2	2		5	3	1		1	4	3	4	3	4
238	1.1.1980 0:00	7	fi	1548110177	3	2	6	5	6	3	6	7	6	7	2	3	3	7	6	6	5	7	7	5	6	3	4	4	7	6	7	7	6	7	7	7	4	5	2	5	6	3	2	6	5	3	5	5	2	5	5	2	2	5	3	4	4	5	2	2	2	Finland	Male	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	6	5	6	5	5	4	4	5	4	3	3	2	4	4	2	5	1	5	3	5	1	5	1	4	1	3	1	4
239	1.1.1980 0:00	7	fi	1357213439	4	2	5	6	6	5	6	4	3	4	2	4		6	6	5	3	6	6	2	4	3	5	2	6	5	5	5	5	5	5	4	2	4	3	6	5	3	3	5	5	3	5	3	4	5	2	3	5	5	5	2	4	5	3	3	5	Finland	Male	18-35 years	City centre	Graduate degree, University	5		5	5	5	5	5	5	5	5	4	4	3	2	3	2	3	3		4	2	5	4	4	2	5	2	2	1	2	3	3
241	1.1.1980 0:00	7	en	395426163	2	2	6	6	7	7	5	5	4	4	3	5	1	5	5	6	5	5	4	4	3	2	5	2	6	6	7	7	6	6	5	5	2	5	1									1	2	1	1	1	1	5	5	5	5	5	5	5	5	United States	Female	36-65 years	City centre	Post graduate	4	4	5	4	6	4	6	5	5	5	5	6	3	3	3	4	4	5	3	4	2	4	2	2	2	4	2	4	2	4	2	4
242	1.1.1980 0:00	7	en	1435203501	2	2	7	4	7	7	7	4	4	4	2	5	2	7	4	7	7	4	4	4	4	2	5	3	7	4	7	7	6	6	6	4	3	5	2	7	4	7	6	6	4	4	4	3	5	4	4	2	5	4	4	1	4					Finland	Male	Over 65 years	City centre	Post graduate	6	6	6	6	6	5	6	6	5	5	5	5	2	2	3	2	5	4	2	4		5	1	4	1	5	1	5	1	4	2	5
243	1.1.1980 0:00	7	fi	1746465151	3	5	7	7	7	6	7	7	6	7	4	5	5	7	7	7	5	7	7	5	7	5	5	4	7	6	7	7	7	7	7	7	5	5	3	7	7	7	3	7	7	3	6	3	5	2	2	2	3	3	3	3	3					Finland	Female	18-35 years	City centre	Graduate degree, University	6	6	6	6	6	6	6	6	6	4	4	6	2	1	1	1	4	5	2	2	2	5	4	5	2	5	2	2	1	4	3	5
244	1.1.1980 0:00	7	fi	594044994	3	2	5	7	7	5	7	3	3	4	2	5	2	7	7	7	7	7	7	7	7	2	5	2	7	5	7	7	7	7	7	7	2	5	2	4	6	4	4	5	5	3	4	2	4	2	4	2	5	4	4	5	4	4	5	5	5	Finland	Female	36-65 years	City suburbs	High school or Vocational school/Trade school	6	6	6	6	5	5	5	6	5	4	4	4	2	2	2	2	2	5	2	5	1	5	4	5	1	4	1	5	2	5	2	5
246	1.1.1980 0:00	7	en	1564624986	4	4	7	6	7	4	7	5	4	5	3	5	5	7	5	7	4	7	7	4	4	5	5	3	5	5	6	5	5	5	5	6	3	5	3	4	4	2	1	2	2	4	4	3	3	5	4	2	4	4	4	5	4	4	4	2	4	Finland	Female	18-35 years	City centre	Post graduate	6	6	6	4	5	3	5	2	3	4	4	5	1	1	1	1	5	5	2	5	1	5	2	5	1	5	1	4	1	4	1	5
248	1.1.1980 0:00	7	fi	362573372	3	3	6	7	7	7	6	5	3	5	3	5	3	7	6	7	5	5	4	4	6	3	5	3	6	5	7	6	5	5	5	7	3	5	3	3	6	4	3	5	5	4	5	3	4	2	4	2	5	4	4	4	4	3	3	3	3	Finland	Female	36-65 years	City centre	Post graduate	6	6	6	5	6	6	6	6	6	4	4	5	3	3	4	2	5	5	2	4	2	5	4	5	1	5	1	5	2	5	2	4
249	1.1.1980 0:00	7	fi	1461966333	3	2	7	6	7	5	6	5	6	7	2	5	3	7	5	7	5	5	6	5	7	3	5	3	7	5	7	6	5	6	7	6	3	5	2	5	6	6	4	4	5	4	5	2	4	1	2	1	2	4	4	4	4	4	4	4	4	Great Britain	Female	36-65 years	City centre	Graduate degree, University	6	6	6	6	6	6	6	5	4	5	5	5	3	2	3	2	4	5	2	3	1	4	2	5	1	5	1	5	1	2	1	5
250	1.1.1980 0:00	7	fi	23953571	3	2	7	5	7	6	7	6	5	7	3	5	3	7	5	7	6	7	5	5	6	4	5	3	7	5	7	7	6	6	6	6	4	5	2	5	5	5	3	6	6	5	7	4	4	5	5	2	5	4	4	5	4	4	4	5	4	Finland	Female	36-65 years	City centre	Graduate degree, University	6	6	6	6	6	6	6	6	5	5	5	5	5		3	2	5	4	1	4	5	5	4	5	1	4	1	5	1	2	2	5
251	1.1.1980 0:00	7	en	1791622539	4	3	6	6	6	6	7	3	3	3	3	3	4	6	4	6	5	6	6	4	4	4	4	5	5	4	6	6	6	5	4	4	5	5	2	5	5	4	3	5	4	4	4	3	3	4	4	5	4	4	5	5	5	5	5	5	5	Finland	Female	36-65 years	Small town/village	Post graduate	5	5	6	5	5	5	5	5	4	3	3	4	4	4	5	2	3	4	2	4	2	4	4	4	1	4	2	3	2	2	2	4
252	1.1.1980 0:00	7	en	1814531782	2	2	7	7	7	4	3	3	3	4	2	5	2	7	7	7	3	5	5	3	4	2	5	3	7	6	7	6	7	7	7	6	3	5	2	7	7	7	2	3	5	3	4	3	4	4	4	3	4	4	4	5	4	4	4	5	4	Finland	Female	18-35 years	City suburbs	Post graduate	6	6	6	6	6	6	6	6	6	5	5	5	3	1	2	2	5	1	2	5	2	5	1	5	1	5	1	5	1	4	1	5
255	1.1.1980 0:00	7	fi	1526788113	3	4	5	6	3	3	5	5	4	6	4	3	4	5	5	3	3	3	4	4	5	4	3	4	7	5	4	5	5	5	4	4	4	3	4	4	4	2	2	5	5	4	6	4	3	2	3	1	1	2	3	1	2	1	1	1	1	Finland	Female	18-35 years	Small town/village	Post graduate	5	4	5	6	6	6	6	6	5	2	4	5	2	2	3	2	3	1	4	1	4	3	5	2		5	5			1	5	1
256	1.1.1980 0:00	7	fi	2024503114	4	2	6	7	7	6	7	7	5	6	3	5	3	7	7	7	7	7	7	7	7	3	5	3	7	6	7	7	6	7	7	6	3	5	2	5	7	5	3	6	7	5	6	3	4	4	4	2	4	4	4	5	4	4	4	5	4	Finland	Female	36-65 years	City centre	Post graduate	6	6	6	6	6	6	6	6	6	5	5	5	6	5	5	3	5	5	2	2	1	5	2	5	1	5	1	5	1	4	1	5
258	1.1.1980 0:00	7	fi	1624739838	3	2	6	7	7	6	7	3	5	6	2	5	4	7	6	7	6	7	7	4	6	3	5	4	7	7	7	7	7	7	7	7	4	5	3	7	7	5	2	7	7	4	6	3	5	5	5	2	5	4	4		4	5	4	3	5	Finland		36-65 years	City centre	Post graduate	3	3	3	6	6	6	6	6	6	3	3	3	3	2	2	2	3	5	1	5	2	5	2	5	1	5	1	5	1	5	2	5
259	1.1.1980 0:00	7	fi	1656903203	3	2	5	4	6	4	5	4	3	3	2	4	3	6	5	6	4	5	4	3	4	3	5	4	7	6	7	6	6	7	7	7	4	5	2	4	4	4	4	6	4	3	2	2	3	5	4	3	4	4	5		4	4	5		4	Finland	Male	36-65 years	City centre	Post graduate	6	6	6	6	6	6	6	6	6	4	4	4	2	2	2	2	5	4	2	4	3	5	5	5	2	4	1	5	3	2	3	5
260	1.1.1980 0:00	7	fi	1188568689	2	2	6	7	5	3	7	5	3	6	2	3	3	7	7	6	4	7	4	3	6	2	4	4	7	3	7	7	6	7	7	7	3	5	2	3	7	3	2	7	3	2	3	1	3	2	4	2	2	4	4	4	4	4	3	3	5	Finland	Female	36-65 years	City centre	Graduate degree, University	5	5	5	5	5	5	5	6	5	3	3	3	5	3	3	2	2	5	2	4	1	5	4	2	2	5	2	5	4	5	4	4
261	1.1.1980 0:00	7	fi	1580045086	3	2	2	7	3	3	3	3	2	2	2	3	3	6	6	7	3	5	4	3	3	3	5	4	7	3	7	6	3	5	6	6	4	5	3	5	6	5	3	6	6	2	2	4	2	4	4	2	5	4	5	1	3	2	3	1	1	Finland	Male	36-65 years	City centre	Post graduate	5	4	5	4	6	6	6	6	5	5	5	5	6	5	5	3	5	5	5	1	2	4	4	4	1	5	1	4	5	2	4	5
262	1.1.1980 0:00	7	fi	1149543639	4	2	4	6	5	4	6	3	3	4	2	3	3	6	5	6	4	6	3	3	4	3	4	3	7	5	6	6	5	7	5	6	3	5	3	6	7	5	3	5	5	4	5	3	3	5	4	3	5	5	4	3	5	4	4	3	5	Finland	Female	18-35 years	City centre	Graduate degree, University	5	5	5	5	6	6	6	5	5	5	4		3	2	2	1	5	5	1	4	1	5	3	5	2	5	1	4	1	4	2	5
263	1.1.1980 0:00	7	fi	576149518	4	2	4	5	5	4	5	3	3	5	2	5	3	6	5	7	6	6	3	3	4	3	5	3	7	6	7	6	6	6	5	6	3	5	2	3	6	5	3	6	1	2	5	3	4	1	5	1	5	4	5	4	5	4	4	4	4	Finland	Female	18-35 years	City suburbs	Post graduate	6	6	6	6	6	6	6	6	4	4	4	6	4	2	4	3	5	5	1	4	1	5	1	4	2	5	1	5	1	4	2	5
264	1.1.1980 0:00	7	fi	2081736616	4	2	6	7	7	3	3	1	1	6	3	4	4	7	6	7	3	5	3	3	6	4	5	5	7	5	7	6	5	6	5	6	5	5	2	6	7	1	1	1	2	1	7	1	2	2	4	1	2	4	4	3	5	4	4	4	5	Finland	Female	18-35 years	Small town/village	Post graduate	6	6	6	5	4	4	5	3	6	3	3	4	2	1	1	2	3	5	2	5	1	5		5	1	5	1	5	1	5	1	5
265	1.1.1980 0:00	7	en	30636296	3	3	5	3	5	2	3	3	5	4	3	4	4	6	3	6	3	6	5	4	5	4	5	4	7	5	7	6	7	6	6	5	5	5	3	5	2	3	2	3	3	4	4	2	2	3	4	1	2	3	3	1	2	2	3	1	2	Finland	Male	36-65 years	City suburbs	Post graduate	5	4	4	4	5	5	6	6	4	4	4	5	2	2	3	3	3	4	4	4	3	5	2	3	2	4	2	3	1	2	3	3
266	1.1.1980 0:00	7	en	2131116212	3	3	6	5	7	4	5	3	3	3	3	4	2	7	5	6	4	5	4	6	3	3	5	4	7	3	7	7	6	7	7	7	5	5	2	6	7	7	3	5	3	3	3	2	3	5	4	3	5	4	4	5	4	4	4	4	4	Finland	Female	36-65 years	City centre	Post graduate	6	6	6	3	6	6	6	6	6	6	6	5	6	3	2	3	3	1	4	3	5	5	4	3	2	5	2	3	3	5	3	3
267	1.1.1980 0:00	7	fi	1835154856	4	3	6	6	7	4	5	3	3	7	3	4	3	6	7	7	3	5	3	3	6	3	4	4	7	4	7	7	5	7	7	7	4	5	2	4	5	5	2	4	3	4	6	3	4	2	4	1	5	4	5	4	4	5	3	5	5	Finland	Female	18-35 years	Rural area	Graduate degree, University	4	5	4	5	5	4	5	6	4	3	4	5	4	3	4	3	4	5	4	2	1	5	5	4	1	5	1	5	2	2	3	5
268	1.1.1980 0:00	7	fi	1407261926	4	2	4	6	7	4	6	4	2	6	2	5	3	6	5	7	5	6	4	3	4	3	5	3	7	5	7	6	6	4	4	6	3	5	2	2	6	4	2	3	1	3	5	2	3	2	2	1	1	4	4	3	4	4	4	2	4	Finland	Female	36-65 years	City suburbs	Post graduate	6	6	6	6	6	5	6	4	4	3	3	5	3	2	4	3	6	5	1	4	3	5	4	4	2	5	1	4	1	3	4	5
269	1.1.1980 0:00	7	en	602843675	4	3	7	7	7	7	7	6	5	6	3	5	3	7	5	7	6	7	5	6	7	2	5	3	7	7	7	7	7	7	7	7	3	5	4	7	7	7	5	7	7	7	7	3	5	2	4	5	5	2	4	3	5	2	4	5	4	Finland	Female	36-65 years	City centre	Graduate degree, University	4	4	6	5	6	6	6	6	6	5	4	5	1	1	2	3	4	3	4	4	4	5	4	4	2	5	1	4	3	4	2	5
271	1.1.1980 0:00	7	fr	1533475266	3	2	5	6	5	4	3	3	2	3	3	5	3	6	6	6	3	5	3	5	5	3	5	3	6	4	6	6	5	6	6	6	3	5		4	6	4	2	3	4	3	3	2	3	5	5	2	2	5	4	2	5	5	5	3	4	France	Male	18-35 years	City centre	Graduate degree, University	5	5	6	6	5	5	5	5	5	6	6	5	2	2	2	2	2	4	2	3	3	4	4	5	2	4	1	4	2	4	2	4
272	1.1.1980 0:00	7	en	412200082	4	2	7	7	7	6	7	4	7	7	2	5	3	7	7	7	6	7	6	7	7	3	5	3	7	7	7	7	7	7	7	7	3	5	2	7	7	7	4	6	1	1	1	3	5	5	4	3	5	5	4	4	4	3	5	5	5	Finland	Female	36-65 years	City suburbs	Post graduate	5	5	6	6	2	5	6	5	5	5	5	5	5	5	2	2	4	5	2	5	2	5	2	5	1	5	1	5	1	4	1	5
273	1.1.1980 0:00	7	fi	1372186427	2	2	4	6	6	4	6	4	3	6	2	4		7	6	7	4	4	4	4	6	2	5	3	7	7	7	7	5	5	6	6	2	5	3	4	7	3	3	4	5	5	7	4	3	5	5	2	2	4	4	4	4	5	5	5	5	Finland	Male	18-35 years	City suburbs	High school or Vocational school/Trade school	5	5	5	3	6	6	6	6	6	6	6	6	4	3	3	4	3	4	3	4	1	5	3	3	1	5	1	2	1	4	4	5
274	1.1.1980 0:00	7	fr	416967554	1	1	4	3	5	4	4	3	2	2	2	3	1	4	3	4	1	1	2	4	5	2	2	2	4	4	5	6	3	4	4	3	2	3	2	5	4	5	1	5	5	4	6	2	4	5	5	1	3	5	4	3	4	2	2	4	3	France	Female	18-35 years	City suburbs	Graduate degree, University	2	2	1	1	5	4	5		3	4	3	5	2	2	2	4	3	4	4	4	3	3	2	2	2	3	1	4	5	3	3	5
275	1.1.1980 0:00	7	en	1926707009	3	3	7	6	7	3	6	3	3	1	2	4	2	7	5	7	2	7	5	4	1	2	5	3	7	4	7	6	6	6	6	6	4	5	2	7	7	6	1	7	2	1	7	2	5	3	4	1	5	4	4	4	4	4	4	4	4	Finland	Female	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	6	6	6	5	6	3	1	4	3	6	5	2	4	3	5	3	5	1	4	1	4	1	4	2	5
276	1.1.1980 0:00	7	fr	1138992331	1	2	5	5	5	2	1	1	4	5	3	1	2	3	6	1	1	1	2	1	1	4	1	3	6	3	6	6	4	5	5	6	4	2	2	2	6	2	1	1	1	1	1	3	1	4	4	3	4	1	3	5	3	1	1	1	1	France	Male	36-65 years	Small town/village	Undergraduate degree, University	4	3	4	1	3	3	3	3	1	6	6	6	1	5	4	4	3	5	4	3	5	4	4	2	5	3	5	4	4	4	5	2
277	1.1.1980 0:00	7	fi	1018934497	4	5	5	7	5	4	7	7	3	7	4	5	4	7	7	6	5	7	7	7	7	4	5	5	7	7	7	7	7	7	7	7	5	5	4	7	7	1	1	7	7	3	7	4	1	5	4	2	4	4	4	1	4	4	4	2	5	Finland	Male	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	6	6	6	5	6	4	4	5	4	5	5	1	5	1	5	5	5	1	5	1	5	1	4	4	5
278	1.1.1980 0:00	7	en	1243705690	2	2	6	7	7	5	7	5	3	6	3	5	3	7	6	7	3	5	3	4	3	3	5	4	7	6	7	7	7	7	7	7	4	5	4	5	7	7	1	4	4	4	7	4	5	4	4	3	5	4	4	4	4	4	4	4	4	Finland	Male	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	6	5	6	6	6	5	4	6	3	3	5	4	5	5	2	4	2	5	5	5	2	4	2	3	1	3	2	4
280	1.1.1980 0:00	7	fi	1697377112	2	2	4	7	6	3	6	4	2	5	2	4	3	6	5	5	7	2	3	2	2	3	5	3	7	4	7	3	4	6	6	6	3	5	2	2	7	3	2	5	5	5	4	2	3	5	5	1	1	3	3	3	5	5	5	5	5	Finland	Male	18-35 years	City centre	High school or Vocational school/Trade school	3	3	6	4	4	5	5	4	5	6	5	4	3	3	2	2	2	4	2	2	1	5	2	2	1	4	2	5	2	2	1	4
281	1.1.1980 0:00	7	fr	541210028	4	4	7	7	7	6	6	5	3	3	4	4	4	7	7	7	5	6	7	7	6	4	5	4	7	7	7	7	7	7	5	5	5	5		1	1	1	1	1	1	1	1	4	1	1	4	1	4	4	4	1	4	4	4	1	4	France	Male	Over 65 years	Rural area	High school or Vocational school/Trade school	6	6	6	5	1	5	6	6	6	6	6	6	1	1	1	4	4	5	1	5	1	5	5	5	5	5	1	5	1	5	1	5
282	1.1.1980 0:00	7	fr	80030687	4	4	6	5	7	5	7	6	7	7	3	4	4	7	7	7	6	6	6	6	6	3	5	4	7	7	7	6	6	6	7	7	4	5	2	7	7	5	3	5	3	5	6	2	2													France	Male	36-65 years	Rural area	Graduate degree, University	5	5	5	5	5	5	5	5	5	5	5	5	4	2	3	2	2	2	2	4	2	4	2	2	2	4	2	4	2	4	3	4
283	1.1.1980 0:00	7	en	395344305	4	2	4	7	5	3	4	3	2	6	2	3	2	7	7	6	6	6	5	4	5	2	4	3	5	5	5	4	5	4	5	5	2	4	3	5	7	6	2	3	3	3	4	3	4	5	5	3	5	5	5	3	5	5	5	3	5	Switzerland	Female	18-35 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	5	6	6	6	6	4	4	4	3	6	5	2	5		5	5	5	2	4	2	4	2	4	2	5
284	1.1.1980 0:00	7	en	328230845	2	1	4	4	7	5	5	3	3	3	2	4	2	7	5	7	3	6	3	3	3	3	4	3	7	5	7	7	6	6	6	6	4	4	2	4	5	4	1	4	2	2	2	2	2	5	4	1	4	4	4	1	4	5	5	1	5	Finland	Male	36-65 years	Small town/village	Post graduate	6	6	5	5	6	6	6	6	6	6	6	5	1	1	3	2	5	5	4	2	4	4	3	3	2	5	2	4	1	3	3	3
285	1.1.1980 0:00	7	fi	572975025	4	3	6	7	6	5	6	3	3	6	3	3	3	7	6	7	3	6	3	3	6	4	3	4	7	5	6	6	5	6	5	6	4	4	3	6	7	5	2	6	5	3	6	4	2	5	4	5	5	5	5	2	5	5	5	2	5	Finland	Female	36-65 years	City centre	Post graduate	5	5	4	5	6	6	6	6	5	4	4	4	4	4	4	3	5	4	2	2	2	4	4	2	2	4	2	5	3	2	2	4
